:ID,identifier:string,name:string,:LABEL
D013851,D013851,"Thinness",Symptom
135941,135941,"OR2A14",Gene
4033,4033,"LRMP",Gene
150383,150383,"CDPF1",Gene
54856,54856,"GON4L",Gene
GO:1904023,GO:1904023,"regulation of glucose catabolic process to lactate via pyruvate",Biological Process
113277,113277,"TMEM106A",Gene
WP1544_r84696,WP1544_r84696,"MicroRNAs in cardiomyocyte hypertrophy",Pathway
GO:2000249,GO:2000249,"regulation of actin cytoskeleton reorganization",Biological Process
1374,1374,"CPT1A",Gene
9361,9361,"LONP1",Gene
GO:0071987,GO:0071987,"WD40-repeat domain binding",Molecular Function
DOID:4989,DOID:4989,"pancreatitis",Disease
102724652,102724652,"LOC102724652",Gene
23369,23369,"PUM2",Gene
100130573,100130573,"LOC100130573",Gene
GO:0070412,GO:0070412,"R-SMAD binding",Molecular Function
ORPHA:99872,ORPHA:99872,"Hashimoto-Pritzker syndrome",Disease
GO:0044531,GO:0044531,"modulation of programmed cell death in other organism",Biological Process
C0235097,C0235097,"Withdrawal seizures",Side Effect
GO:0021602,GO:0021602,"cranial nerve morphogenesis",Biological Process
57512,57512,"GPR158",Gene
HP:0010794,HP:0010794,"Impaired visuospatial constructive cognition",Symptom
GO:0046463,GO:0046463,"acylglycerol biosynthetic process",Biological Process
C0159060,C0159060,"Abnormal bowel sounds",Side Effect
GO:0045143,GO:0045143,"homologous chromosome segregation",Biological Process
259293,259293,"TAS2R30",Gene
ORPHA:309796,ORPHA:309796,"Rhizomelic chondrodysplasia punctata type 2",Disease
C0149678,C0149678,"Epstein-Barr virus infection",Side Effect
GO:0006682,GO:0006682,"galactosylceramide biosynthetic process",Biological Process
55506,55506,"H2AFY2",Gene
HP:0002605,HP:0002605,"Hepatic necrosis",Symptom
GO:1901017,GO:1901017,"negative regulation of potassium ion transmembrane transporter activity",Biological Process
GO:0008038,GO:0008038,"neuron recognition",Biological Process
PC7_12285,PC7_12285,"p75NTR signals via NF-kB",Pathway
HP:0000316,HP:0000316,"Hypertelorism",Symptom
GO:0005997,GO:0005997,"xylulose metabolic process",Biological Process
GO:0031937,GO:0031937,"positive regulation of chromatin silencing",Biological Process
GO:0097386,GO:0097386,"glial cell projection",Cellular Component
ORPHA:86819,ORPHA:86819,"Atrichia with papular lesions",Disease
2743,2743,"GLRB",Gene
GO:0042019,GO:0042019,"interleukin-23 binding",Molecular Function
HP:0002891,HP:0002891,"Uterine leiomyosarcoma",Symptom
DB00625,DB00625,"Efavirenz",Compound
1178,1178,"CLC",Gene
8909,8909,"ENDOU",Gene
GO:0051342,GO:0051342,"regulation of cyclic-nucleotide phosphodiesterase activity",Biological Process
ORPHA:98943,ORPHA:98943,"Coloboma of eye lens",Disease
ORPHA:2869,ORPHA:2869,"Peutz-Jeghers syndrome",Disease
GO:0045226,GO:0045226,"extracellular polysaccharide biosynthetic process",Biological Process
102724200,102724200,"LOC102724200",Gene
GO:0090521,GO:0090521,"glomerular visceral epithelial cell migration",Biological Process
6903,6903,"TBCC",Gene
C0020502,C0020502,"Hyperparathyroidism",Side Effect
100288413,100288413,"ERVMER34-1",Gene
26064,26064,"RAI14",Gene
4172,4172,"MCM3",Gene
94233,94233,"OPN4",Gene
162605,162605,"KRT28",Gene
GO:0097588,GO:0097588,"archaeal or bacterial-type flagellum-dependent cell motility",Biological Process
GO:0002537,GO:0002537,"nitric oxide production involved in inflammatory response",Biological Process
GO:0048850,GO:0048850,"hypophysis morphogenesis",Biological Process
HP:0005871,HP:0005871,"Metaphyseal chondrodysplasia",Symptom
64478,64478,"CSMD1",Gene
GO:0000432,GO:0000432,"positive regulation of transcription from RNA polymerase II promoter by glucose",Biological Process
GO:2000552,GO:2000552,"negative regulation of T-helper 2 cell cytokine production",Biological Process
DB00804,DB00804,"Dicyclomine",Compound
N0000175084,N0000175084,"Gonadotropin Releasing Hormone Receptor Antagonists",Pharmacologic Class
GO:0000097,GO:0000097,"sulfur amino acid biosynthetic process",Biological Process
GO:0019418,GO:0019418,"sulfide oxidation",Biological Process
DB01046,DB01046,"Lubiprostone",Compound
GO:0031167,GO:0031167,"rRNA methylation",Biological Process
726,726,"CAPN5",Gene
391059,391059,"FRRS1",Gene
DB01004,DB01004,"Ganciclovir",Compound
23517,23517,"SKIV2L2",Gene
GO:0005138,GO:0005138,"interleukin-6 receptor binding",Molecular Function
6195,6195,"RPS6KA1",Gene
9830,9830,"TRIM14",Gene
ORPHA:284160,ORPHA:284160,"8q21.11 microdeletion syndrome",Disease
HP:0002583,HP:0002583,"Colitis",Symptom
338382,338382,"RAB7B",Gene
GO:1903827,GO:1903827,"regulation of cellular protein localization",Biological Process
C0520821,C0520821,"Pleurothotonus",Side Effect
ORPHA:199340,ORPHA:199340,"Muscular dystrophy, Selcen type",Disease
23350,23350,"U2SURP",Gene
2760,2760,"GM2A",Gene
GO:1990268,GO:1990268,"response to gold nanoparticle",Biological Process
105379762,105379762,"LOC105379762",Gene
5605,5605,"MAP2K2",Gene
ORPHA:294415,ORPHA:294415,"Renal-hepatic-pancreatic dysplasia",Disease
ORPHA:98934,ORPHA:98934,"Huntington disease-like 2",Disease
553158,553158,"PRR5-ARHGAP8",Gene
GO:0023024,GO:0023024,"MHC class I protein complex binding",Molecular Function
441452,441452,"SPATA31C1",Gene
GO:0003924,GO:0003924,"GTPase activity",Molecular Function
GO:0000118,GO:0000118,"histone deacetylase complex",Cellular Component
ORPHA:261476,ORPHA:261476,"Monosomy Xp21",Disease
HP:0002797,HP:0002797,"Osteolysis",Symptom
10472,10472,"ZBTB18",Gene
HP:0001071,HP:0001071,"Angiokeratoma corporis diffusum",Symptom
C0034155,C0034155,"Thrombotic thrombocytopenic purpura",Side Effect
C0019521,C0019521,"Hiccups",Side Effect
HP:0001084,HP:0001084,"Corneal arcus",Symptom
9569,9569,"GTF2IRD1",Gene
343069,343069,"HNRNPCL1",Gene
ORPHA:585,ORPHA:585,"Multiple sulfatase deficiency",Disease
HP:0000725,HP:0000725,"Psychotic episodes",Symptom
HP:0000085,HP:0000085,"Horseshoe kidney",Symptom
C0494559,C0494559,"Inner ear disorder",Side Effect
GO:0004716,GO:0004716,"receptor signaling protein tyrosine kinase activity",Molecular Function
GO:0002553,GO:0002553,"histamine secretion by mast cell",Biological Process
221711,221711,"SYCP2L",Gene
HP:0007468,HP:0007468,"Perifollicular hyperkeratosis",Symptom
340602,340602,"CXorf67",Gene
1647,1647,"GADD45A",Gene
140706,140706,"CCM2L",Gene
GO:0072366,GO:0072366,"regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter",Biological Process
C0006434,C0006434,"Burn",Side Effect
GO:1902532,GO:1902532,"negative regulation of intracellular signal transduction",Biological Process
GO:0017134,GO:0017134,"fibroblast growth factor binding",Molecular Function
GO:0043255,GO:0043255,"regulation of carbohydrate biosynthetic process",Biological Process
GO:0004485,GO:0004485,"methylcrotonoyl-CoA carboxylase activity",Molecular Function
7620,7620,"ZNF69",Gene
22898,22898,"DENND3",Gene
GO:0015108,GO:0015108,"chloride transmembrane transporter activity",Molecular Function
645051,645051,"GAGE13",Gene
4897,4897,"NRCAM",Gene
ORPHA:399081,ORPHA:399081,"KLHL9-related early-onset distal myopathy",Disease
GO:0046934,GO:0046934,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity",Molecular Function
HP:0000320,HP:0000320,"Bird-like facies",Symptom
55779,55779,"CFAP44",Gene
N0000007770,N0000007770,"Deoxyuridine",Pharmacologic Class
117579,117579,"RLN3",Gene
105376446,105376446,"LOC105376446",Gene
2289,2289,"FKBP5",Gene
DB01034,DB01034,"Cerulenin",Compound
C0151491,C0151491,"Congenital musculoskeletal anomaly",Side Effect
GO:0061029,GO:0061029,"eyelid development in camera-type eye",Biological Process
728294,728294,"D2HGDH",Gene
C1096657,C1096657,"Prostate examination abnormal",Side Effect
GO:1902932,GO:1902932,"positive regulation of alcohol biosynthetic process",Biological Process
GO:0048659,GO:0048659,"smooth muscle cell proliferation",Biological Process
GO:0060670,GO:0060670,"branching involved in labyrinthine layer morphogenesis",Biological Process
HP:0006239,HP:0006239,"Shortening of all middle phalanges of the toes",Symptom
C0232201,C0232201,"Sinus rhythm",Side Effect
728715,728715,"LOC728715",Gene
3662,3662,"IRF4",Gene
PC7_12188,PC7_12188,"negative regulation of TCF-dependent signaling by WNT ligand antagonists",Pathway
PC7_5307,PC7_5307,"Membrane Trafficking",Pathway
54997,54997,"TESC",Gene
GO:0070278,GO:0070278,"extracellular matrix constituent secretion",Biological Process
GO:0045404,GO:0045404,"positive regulation of interleukin-4 biosynthetic process",Biological Process
GO:0030822,GO:0030822,"positive regulation of cAMP catabolic process",Biological Process
386672,386672,"KRTAP10-4",Gene
GO:0004998,GO:0004998,"transferrin receptor activity",Molecular Function
GO:0021849,GO:0021849,"neuroblast division in subventricular zone",Biological Process
3860,3860,"KRT13",Gene
79635,79635,"CCDC121",Gene
GO:0050145,GO:0050145,"nucleoside phosphate kinase activity",Molecular Function
C0006271,C0006271,"Bronchiolitis",Side Effect
GO:0003899,GO:0003899,"DNA-directed RNA polymerase activity",Molecular Function
GO:0006642,GO:0006642,"triglyceride mobilization",Biological Process
PC7_4785,PC7_4785,"Intrinsic Pathway for Apoptosis",Pathway
GO:0035428,GO:0035428,"hexose transmembrane transport",Biological Process
10391,10391,"CORO2B",Gene
84502,84502,"JPH4",Gene
105371127,105371127,"LOC105371127",Gene
ORPHA:171871,ORPHA:171871,"Renal pseudohypoaldosteronism type 1",Disease
440804,440804,"RIMBP3B",Gene
DB00139,DB00139,"Succinic acid",Compound
C0033953,C0033953,"Psychosexual disorder",Side Effect
DB00768,DB00768,"Olopatadine",Compound
GO:0045988,GO:0045988,"negative regulation of striated muscle contraction",Biological Process
DB00634,DB00634,"Sulfacetamide",Compound
388695,388695,"LYSMD1",Gene
GO:0044793,GO:0044793,"negative regulation by host of viral process",Biological Process
11261,11261,"CHP1",Gene
GO:0043495,GO:0043495,"protein anchor",Molecular Function
C0025209,C0025209,"Melanosis",Side Effect
999,999,"CDH1",Gene
8538,8538,"BARX2",Gene
51617,51617,"HMP19",Gene
79183,79183,"TTPAL",Gene
C0919882,C0919882,"Incision site haemorrhage",Side Effect
60343,60343,"FAM3A",Gene
6524,6524,"SLC5A2",Gene
GO:0042756,GO:0042756,"drinking behavior",Biological Process
GO:0033029,GO:0033029,"regulation of neutrophil apoptotic process",Biological Process
GO:0072387,GO:0072387,"flavin adenine dinucleotide metabolic process",Biological Process
C0856069,C0856069,"Vasculitis gastrointestinal",Side Effect
HP:0004112,HP:0004112,"Midline nasal groove",Symptom
DB00698,DB00698,"Nitrofurantoin",Compound
C0079731,C0079731,"B-cell lymphoma",Side Effect
101060825,101060825,"LOC101060825",Gene
146956,146956,"EME1",Gene
23623,23623,"RUSC1",Gene
GO:0016823,GO:0016823,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances",Molecular Function
C0234983,C0234983,"Delirium toxic",Side Effect
653333,653333,"FAM86B2",Gene
ORPHA:254913,ORPHA:254913,"Isolated ATP synthase deficiency",Disease
GO:0014002,GO:0014002,"astrocyte development",Biological Process
116931,116931,"MED12L",Gene
29933,29933,"GPR132",Gene
28951,28951,"TRIB2",Gene
GO:0002739,GO:0002739,"regulation of cytokine secretion involved in immune response",Biological Process
ORPHA:1765,ORPHA:1765,"Dyschondrosteosis-nephritis syndrome",Disease
GO:0052842,GO:0052842,"inositol diphosphate pentakisphosphate diphosphatase activity",Molecular Function
GO:2000479,GO:2000479,"regulation of cAMP-dependent protein kinase activity",Biological Process
105369176,105369176,"LOC105369176",Gene
UBERON:0002466,UBERON:0002466,"intestine secretion",Anatomy
3014,3014,"H2AFX",Gene
10553,10553,"HTATIP2",Gene
ORPHA:904,ORPHA:904,"Williams syndrome",Disease
GO:0043516,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",Biological Process
220001,220001,"VWCE",Gene
GO:0003831,GO:0003831,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity",Molecular Function
GO:0044848,GO:0044848,"biological phase",Biological Process
291,291,"SLC25A4",Gene
8342,8342,"HIST1H2BM",Gene
30968,30968,"STOML2",Gene
ORPHA:1515,ORPHA:1515,"Cranioectodermal dysplasia",Disease
78987,78987,"CRELD1",Gene
ORPHA:79435,ORPHA:79435,"Oculocutaneous albinism type 4",Disease
GO:0000798,GO:0000798,"nuclear cohesin complex",Cellular Component
139804,139804,"RBMXL3",Gene
6328,6328,"SCN3A",Gene
GO:0042214,GO:0042214,"terpene metabolic process",Biological Process
HP:0001645,HP:0001645,"Sudden cardiac death",Symptom
GO:0070888,GO:0070888,"E-box binding",Molecular Function
DB04953,DB04953,"Ezogabine",Compound
GO:0010759,GO:0010759,"positive regulation of macrophage chemotaxis",Biological Process
GO:0032079,GO:0032079,"positive regulation of endodeoxyribonuclease activity",Biological Process
256714,256714,"MAP7D2",Gene
7701,7701,"ZNF142",Gene
GO:0002676,GO:0002676,"regulation of chronic inflammatory response",Biological Process
C0334040,C0334040,"Extraskeletal ossification",Side Effect
GO:0070778,GO:0070778,"L-aspartate transport",Biological Process
GO:0044210,GO:0044210,"'de novo' CTP biosynthetic process",Biological Process
GO:0070265,GO:0070265,"necrotic cell death",Biological Process
C1959797,C1959797,"Allergic hepatitis",Side Effect
GO:1902569,GO:1902569,"negative regulation of activation of JAK2 kinase activity",Biological Process
136306,136306,"SVOPL",Gene
C0341335,C0341335,"Cytomegalovirus colitis",Side Effect
55852,55852,"TEX2",Gene
GO:0043190,GO:0043190,"ATP-binding cassette (ABC) transporter complex",Cellular Component
C0019322,C0019322,"Umbilical hernia",Side Effect
ORPHA:99796,ORPHA:99796,"Subcortical band heterotopia",Disease
GO:0030317,GO:0030317,"sperm motility",Biological Process
GO:0008970,GO:0008970,"phosphatidylcholine 1-acylhydrolase activity",Molecular Function
GO:0030369,GO:0030369,"ICAM-3 receptor activity",Molecular Function
728375,728375,"LOC728375",Gene
80746,80746,"TSEN2",Gene
219869,219869,"OR10G8",Gene
GO:0001025,GO:0001025,"RNA polymerase III transcription factor binding",Molecular Function
ORPHA:279882,ORPHA:279882,"Spasmus nutans",Disease
377841,377841,"ENTPD8",Gene
ORPHA:247709,ORPHA:247709,"Multiple endocrine neoplasia type 2B",Disease
159,159,"ADSS",Gene
GO:0060374,GO:0060374,"mast cell differentiation",Biological Process
55270,55270,"NUDT15",Gene
HP:0000072,HP:0000072,"Hydroureter",Symptom
GO:1903708,GO:1903708,"positive regulation of hemopoiesis",Biological Process
ORPHA:366,ORPHA:366,"Glycogen storage disease due to glycogen debranching enzyme deficiency",Disease
1780,1780,"DYNC1I1",Gene
9263,9263,"STK17A",Gene
148066,148066,"ZNRF4",Gene
57818,57818,"G6PC2",Gene
GO:0006446,GO:0006446,"regulation of translational initiation",Biological Process
GO:0033277,GO:0033277,"abortive mitotic cell cycle",Biological Process
7249,7249,"TSC2",Gene
23039,23039,"XPO7",Gene
GO:0019748,GO:0019748,"secondary metabolic process",Biological Process
GO:0072384,GO:0072384,"organelle transport along microtubule",Biological Process
57414,57414,"RHBDD2",Gene
ORPHA:79304,ORPHA:79304,"Progressive familial intrahepatic cholestasis type 2",Disease
84775,84775,"ZNF607",Gene
105371136,105371136,"LOC105371136",Gene
ORPHA:411986,ORPHA:411986,"Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome",Disease
HP:0010455,HP:0010455,"Steep acetabular roof",Symptom
GO:0046041,GO:0046041,"ITP metabolic process",Biological Process
C0011551,C0011551,"Depersonalisation",Side Effect
GO:0042886,GO:0042886,"amide transport",Biological Process
29924,29924,"EPN1",Gene
2950,2950,"GSTP1",Gene
ORPHA:30391,ORPHA:30391,"Biliary atresia",Disease
C0459435,C0459435,"Psychotic state",Side Effect
C0234967,C0234967,"Choreoathetoid movements",Side Effect
GO:0042355,GO:0042355,"L-fucose catabolic process",Biological Process
C0037763,C0037763,"Muscle spasms",Side Effect
388960,388960,"C2orf78",Gene
HP:0007740,HP:0007740,"Long eyelashes in irregular rows",Symptom
11278,11278,"KLF12",Gene
GO:0034456,GO:0034456,"UTP-C complex",Cellular Component
C0235592,C0235592,"Lymphadenopathy cervical",Side Effect
C0234144,C0234144,"Dysgraphia",Side Effect
C1262064,C1262064,"Oculogyration",Side Effect
1072,1072,"CFL1",Gene
8811,8811,"GALR2",Gene
C0036572,C0036572,"Convulsion",Side Effect
GO:0045360,GO:0045360,"regulation of interleukin-1 biosynthetic process",Biological Process
C1096355,C1096355,"Electrocardiogram U-wave abnormality",Side Effect
79768,79768,"KATNBL1",Gene
ORPHA:308473,ORPHA:308473,"Erythrocyte galactose epimerase deficiency",Disease
7053,7053,"TGM3",Gene
100288315,100288315,"LOC100288315",Gene
25966,25966,"C2CD2",Gene
GO:0008379,GO:0008379,"thioredoxin peroxidase activity",Molecular Function
4586,4586,"MUC5AC",Gene
GO:1900103,GO:1900103,"positive regulation of endoplasmic reticulum unfolded protein response",Biological Process
ORPHA:284339,ORPHA:284339,"Pontocerebellar hypoplasia type 7",Disease
51108,51108,"METTL9",Gene
GO:0005068,GO:0005068,"transmembrane receptor protein tyrosine kinase adaptor activity",Molecular Function
5959,5959,"RDH5",Gene
GO:0003283,GO:0003283,"atrial septum development",Biological Process
83541,83541,"FAM110A",Gene
ORPHA:101102,ORPHA:101102,"Charcot-Marie-Tooth disease type 2H",Disease
DB04911,DB04911,"Oritavancin",Compound
DB00635,DB00635,"Prednisone",Compound
DB00507,DB00507,"Nitazoxanide",Compound
C0016664,C0016664,"Stress fracture",Side Effect
GO:0006541,GO:0006541,"glutamine metabolic process",Biological Process
100131897,100131897,"FAM196B",Gene
8615,8615,"USO1",Gene
GO:0043410,GO:0043410,"positive regulation of MAPK cascade",Biological Process
GO:2000351,GO:2000351,"regulation of endothelial cell apoptotic process",Biological Process
51246,51246,"SHISA5",Gene
PC7_6943,PC7_6943,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",Pathway
GO:0008588,GO:0008588,"release of cytoplasmic sequestered NF-kappaB",Biological Process
10044,10044,"SH2D3C",Gene
3681,3681,"ITGAD",Gene
25770,25770,"C22orf31",Gene
C0263443,C0263443,"Acne pustular",Side Effect
GO:0002294,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",Biological Process
84191,84191,"FAM96A",Gene
C0694547,C0694547,"Systolic ejection murmur",Side Effect
GO:0035457,GO:0035457,"cellular response to interferon-alpha",Biological Process
GO:0030896,GO:0030896,"checkpoint clamp complex",Cellular Component
GO:0090191,GO:0090191,"negative regulation of branching involved in ureteric bud morphogenesis",Biological Process
GO:0033209,GO:0033209,"tumor necrosis factor-mediated signaling pathway",Biological Process
GO:0072175,GO:0072175,"epithelial tube formation",Biological Process
ORPHA:477738,ORPHA:477738,"Pediatric multiple sclerosis",Disease
GO:0044557,GO:0044557,"relaxation of smooth muscle",Biological Process
GO:0033683,GO:0033683,"nucleotide-excision repair, DNA incision",Biological Process
5763,5763,"PTMS",Gene
HP:0002061,HP:0002061,"Lower limb spasticity",Symptom
GO:0086029,GO:0086029,"Purkinje myocyte to ventricular cardiac muscle cell signaling",Biological Process
N0000175915,N0000175915,"Increased Coagulation Factor VIII Concentration",Pharmacologic Class
2643,2643,"GCH1",Gene
10630,10630,"PDPN",Gene
D004438,D004438,"Ecchymosis",Symptom
ORPHA:329242,ORPHA:329242,"Congenital chronic diarrhea with protein-losing enteropathy",Disease
C0235282,C0235282,"Ear roaring",Side Effect
GO:0035195,GO:0035195,"gene silencing by miRNA",Biological Process
GO:0006030,GO:0006030,"chitin metabolic process",Biological Process
GO:0023061,GO:0023061,"signal release",Biological Process
100996573,100996573,"LOC100996573",Gene
GO:0016628,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",Molecular Function
GO:0003211,GO:0003211,"cardiac ventricle formation",Biological Process
1797,1797,"DXO",Gene
GO:0032755,GO:0032755,"positive regulation of interleukin-6 production",Biological Process
GO:0046013,GO:0046013,"regulation of T cell homeostatic proliferation",Biological Process
DB00276,DB00276,"Amsacrine",Compound
C0262365,C0262365,"Mammogram abnormal",Side Effect
27146,27146,"FAM184B",Gene
23048,23048,"FNBP1",Gene
93099,93099,"DMKN",Gene
9921,9921,"RNF10",Gene
5375,5375,"PMP2",Gene
GO:0002349,GO:0002349,"histamine production involved in inflammatory response",Biological Process
GO:0072106,GO:0072106,"regulation of ureteric bud formation",Biological Process
GO:0004601,GO:0004601,"peroxidase activity",Molecular Function
5797,5797,"PTPRM",Gene
642273,642273,"FAM110C",Gene
C0877717,C0877717,"Burning mouth",Side Effect
HP:0006247,HP:0006247,"Enlarged interphalangeal joints",Symptom
GO:0090329,GO:0090329,"regulation of DNA-dependent DNA replication",Biological Process
C0018946,C0018946,"Subdural haematoma",Side Effect
PC7_7625,PC7_7625,"Smooth Muscle Contraction",Pathway
PC7_6233,PC7_6233,"PRC2 methylates histones and DNA",Pathway
HP:0001812,HP:0001812,"Hyperconvex fingernails",Symptom
101060580,101060580,"LOC101060580",Gene
GO:0048010,GO:0048010,"vascular endothelial growth factor receptor signaling pathway",Biological Process
27333,27333,"GOLIM4",Gene
ORPHA:329481,ORPHA:329481,"Lipoprotein glomerulopathy",Disease
GO:1903516,GO:1903516,"regulation of single strand break repair",Biological Process
57474,57474,"ZNF490",Gene
255758,255758,"TCTEX1D2",Gene
1345,1345,"COX6C",Gene
GO:0030334,GO:0030334,"regulation of cell migration",Biological Process
GO:0005793,GO:0005793,"endoplasmic reticulum-Golgi intermediate compartment",Cellular Component
ORPHA:240935,ORPHA:240935,"Resistance to clopidogrel",Disease
646960,646960,"PRSS56",Gene
C2242575,C2242575,"Compulsive shopping",Side Effect
7390,7390,"UROS",Gene
GO:0072289,GO:0072289,"metanephric nephron tubule formation",Biological Process
57555,57555,"NLGN2",Gene
GO:2001204,GO:2001204,"regulation of osteoclast development",Biological Process
84908,84908,"FAM136A",Gene
374618,374618,"TEX9",Gene
C0008033,C0008033,"Pleuritic pain",Side Effect
C0233519,C0233519,"Suspiciousness",Side Effect
GO:0000423,GO:0000423,"macromitophagy",Biological Process
ORPHA:447974,ORPHA:447974,"Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome",Disease
C0001175,C0001175,"Acquired immunodeficiency syndrome",Side Effect
C0015806,C0015806,"Femoral neck fracture",Side Effect
ORPHA:95720,ORPHA:95720,"Thyroid hypoplasia",Disease
GO:0071480,GO:0071480,"cellular response to gamma radiation",Biological Process
GO:0021938,GO:0021938,"smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation",Biological Process
GO:0072218,GO:0072218,"metanephric ascending thin limb development",Biological Process
340061,340061,"TMEM173",Gene
56914,56914,"OTOR",Gene
64901,64901,"RANBP17",Gene
C0877056,C0877056,"Hypoglycaemic seizure",Side Effect
80179,80179,"MYO19",Gene
GO:0032781,GO:0032781,"positive regulation of ATPase activity",Biological Process
ORPHA:101077,ORPHA:101077,"X-linked Charcot-Marie-Tooth disease type 3",Disease
3360,3360,"HTR4",Gene
157697,157697,"ERICH1",Gene
HP:0001460,HP:0001460,"Aplasia/Hypoplasia involving the skeletal musculature",Symptom
89795,89795,"NAV3",Gene
C0036358,C0036358,"Schizophreniform disorder",Side Effect
100506217,100506217,"LOC100506217",Gene
1213,1213,"CLTC",Gene
402160,402160,"CFAP99",Gene
79589,79589,"RNF128",Gene
GO:0002945,GO:0002945,"cyclin K-CDK13 complex",Cellular Component
26107,26107,"DKFZP547J0410",Gene
C0149892,C0149892,"Gingival abscess",Side Effect
HP:0011308,HP:0011308,"Slender toe",Symptom
C0277961,C0277961,"Oily hair",Side Effect
9093,9093,"DNAJA3",Gene
C0016325,C0016325,"Fluorosis",Side Effect
84456,84456,"L3MBTL3",Gene
GO:0072073,GO:0072073,"kidney epithelium development",Biological Process
389692,389692,"MAFA",Gene
4215,4215,"MAP3K3",Gene
DB01598,DB01598,"Imipenem",Compound
GO:0021842,GO:0021842,"chemorepulsion involved in interneuron migration from the subpallium to the cortex",Biological Process
DB01033,DB01033,"Mercaptopurine",Compound
440574,440574,"MINOS1",Gene
WP3527_r84571,WP3527_r84571,"Preimplantation Embryo",Pathway
GO:0018444,GO:0018444,"translation release factor complex",Cellular Component
117145,117145,"THEM4",Gene
6092,6092,"ROBO2",Gene
283514,283514,"SIAH3",Gene
GO:0032655,GO:0032655,"regulation of interleukin-12 production",Biological Process
HP:0001701,HP:0001701,"Pericarditis",Symptom
222229,222229,"LRWD1",Gene
105369590,105369590,"LOC105369590",Gene
GO:0000052,GO:0000052,"citrulline metabolic process",Biological Process
C0238461,C0238461,"Anaplastic thyroid cancer",Side Effect
DB01227,DB01227,"Levomethadyl Acetate",Compound
HP:0009062,HP:0009062,"Infantile axial hypotonia",Symptom
GO:0019886,GO:0019886,"antigen processing and presentation of exogenous peptide antigen via MHC class II",Biological Process
C1535939,C1535939,"Pneumocystis jirovecii pneumonia",Side Effect
C0580546,C0580546,"Blood glucose abnormal",Side Effect
101929876,101929876,"LOC101929876",Gene
UBERON:0001649,UBERON:0001649,"glossopharyngeal nerve",Anatomy
ORPHA:71289,ORPHA:71289,"Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome",Disease
ORPHA:264580,ORPHA:264580,"Glycogen storage disease due to liver phosphorylase kinase deficiency",Disease
GO:0046625,GO:0046625,"sphingolipid binding",Molecular Function
10121,10121,"ACTR1A",Gene
C1321686,C1321686,"Faecaloma",Side Effect
GO:1904180,GO:1904180,"negative regulation of membrane depolarization",Biological Process
60491,60491,"NIF3L1",Gene
GO:0042799,GO:0042799,"histone methyltransferase activity (H4-K20 specific)",Molecular Function
100288814,100288814,"CLDN34",Gene
C0476280,C0476280,"Musculoskeletal chest pain",Side Effect
DB00750,DB00750,"Prilocaine",Compound
8115,8115,"TCL1A",Gene
23385,23385,"NCSTN",Gene
HP:0100733,HP:0100733,"Neoplasm of the parathyroid gland",Symptom
347730,347730,"LRRTM1",Gene
653269,653269,"POTEI",Gene
144195,144195,"SLC2A14",Gene
WP1591_r84699,WP1591_r84699,"Heart Development",Pathway
GO:0060441,GO:0060441,"epithelial tube branching involved in lung morphogenesis",Biological Process
GO:0008113,GO:0008113,"peptide-methionine (S)-S-oxide reductase activity",Molecular Function
C0235351,C0235351,"Tongue ulceration",Side Effect
2776,2776,"GNAQ",Gene
3895,3895,"KTN1",Gene
GO:2000197,GO:2000197,"regulation of ribonucleoprotein complex localization",Biological Process
192666,192666,"KRT24",Gene
80896,80896,"NPL",Gene
219771,219771,"CCNY",Gene
GO:0035566,GO:0035566,"regulation of metanephros size",Biological Process
53,53,"ACP2",Gene
C0235848,C0235848,"Skin cold clammy",Side Effect
DB01319,DB01319,"Fosamprenavir",Compound
360203,360203,"GLT6D1",Gene
GO:0004743,GO:0004743,"pyruvate kinase activity",Molecular Function
GO:0032965,GO:0032965,"regulation of collagen biosynthetic process",Biological Process
GO:0030422,GO:0030422,"production of siRNA involved in RNA interference",Biological Process
1938,1938,"EEF2",Gene
9669,9669,"EIF5B",Gene
GO:1903973,GO:1903973,"negative regulation of cellular response to macrophage colony-stimulating factor stimulus",Biological Process
GO:0010560,GO:0010560,"positive regulation of glycoprotein biosynthetic process",Biological Process
C0238334,C0238334,"Pancreatic abscess",Side Effect
6773,6773,"STAT2",Gene
23189,23189,"KANK1",Gene
GO:0042435,GO:0042435,"indole-containing compound biosynthetic process",Biological Process
57628,57628,"DPP10",Gene
D007625,D007625,"Kearns-Sayre Syndrome",Symptom
C0347941,C0347941,"Chest mass NOS",Side Effect
55558,55558,"PLXNA3",Gene
