:ID,identifier:string,name:string,:LABEL
136242,136242,"PRSS37",Gene
GO:0005614,GO:0005614,"interstitial matrix",Cellular Component
23390,23390,"ZDHHC17",Gene
C0021776,C0021776,"Intermittent explosive disorder",Side Effect
GO:0000733,GO:0000733,"DNA strand renaturation",Biological Process
60488,60488,"MRPS35",Gene
GO:0043262,GO:0043262,"adenosine-diphosphatase activity",Molecular Function
9870,9870,"AREL1",Gene
6235,6235,"RPS29",Gene
GO:0036367,GO:0036367,"light adaption",Biological Process
GO:0003835,GO:0003835,"beta-galactoside alpha-2,6-sialyltransferase activity",Molecular Function
100996643,100996643,"LOC100996643",Gene
GO:0009164,GO:0009164,"nucleoside catabolic process",Biological Process
151188,151188,"ARL6IP6",Gene
401505,401505,"TOMM5",Gene
574,574,"BAGE",Gene
GO:0019800,GO:0019800,"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan",Biological Process
10692,10692,"RRH",Gene
GO:0006965,GO:0006965,"positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria",Biological Process
105377134,105377134,"LOC105377134",Gene
222234,222234,"FAM185A",Gene
C3203485,C3203485,"Orthostatic dysregulation",Side Effect
GO:0043624,GO:0043624,"cellular protein complex disassembly",Biological Process
5825,5825,"ABCD3",Gene
GO:0015669,GO:0015669,"gas transport",Biological Process
100101629,100101629,"GAGE8",Gene
DB06706,DB06706,"Isometheptene",Compound
GO:0035529,GO:0035529,"NADH pyrophosphatase activity",Molecular Function
DB08798,DB08798,"Sulfamoxole",Compound
147183,147183,"KRT25",Gene
163175,163175,"LGI4",Gene
84269,84269,"CHCHD5",Gene
25912,25912,"C1orf43",Gene
6687,6687,"SPG7",Gene
PC7_5867,PC7_5867,"Nectin adhesion pathway",Pathway
8741,8741,"TNFSF13",Gene
1010,1010,"CDH12",Gene
112849,112849,"L3HYPDH",Gene
GO:0097224,GO:0097224,"sperm connecting piece",Cellular Component
GO:0002526,GO:0002526,"acute inflammatory response",Biological Process
11160,11160,"ERLIN2",Gene
GO:0030195,GO:0030195,"negative regulation of blood coagulation",Biological Process
80224,80224,"NUBPL",Gene
UBERON:0001733,UBERON:0001733,"soft palate",Anatomy
C0858794,C0858794,"Application site warmth",Side Effect
125061,125061,"AFMID",Gene
C0242459,C0242459,"Loeffler's syndrome",Side Effect
C0041912,C0041912,"Upper respiratory tract infection",Side Effect
4728,4728,"NDUFS8",Gene
390197,390197,"OR4D10",Gene
GO:2001028,GO:2001028,"positive regulation of endothelial cell chemotaxis",Biological Process
84705,84705,"GTPBP3",Gene
GO:0030820,GO:0030820,"regulation of cAMP catabolic process",Biological Process
C0520540,C0520540,"Rebound hypertension",Side Effect
DB01607,DB01607,"Ticarcillin",Compound
PC7_6946,PC7_6946,"Retinoic acid receptors-mediated signaling",Pathway
C0341702,C0341702,"Fanconi syndrome acquired",Side Effect
1462,1462,"VCAN",Gene
C0152173,C0152173,"Ventricular flutter",Side Effect
142684,142684,"RAB40A",Gene
GO:0000154,GO:0000154,"rRNA modification",Biological Process
GO:0003729,GO:0003729,"mRNA binding",Molecular Function
2188,2188,"FANCF",Gene
GO:0002639,GO:0002639,"positive regulation of immunoglobulin production",Biological Process
90485,90485,"ZNF835",Gene
C0151892,C0151892,"Retinal pigmentation",Side Effect
55806,55806,"HR",Gene
C0850149,C0850149,"Dry cough",Side Effect
GO:0048256,GO:0048256,"flap endonuclease activity",Molecular Function
C0438242,C0438242,"Blood urea abnormal",Side Effect
57732,57732,"ZFYVE28",Gene
DB03166,DB03166,"Acetic acid",Compound
GO:0006839,GO:0006839,"mitochondrial transport",Biological Process
C0948695,C0948695,"White blood cell count low",Side Effect
23053,23053,"ZSWIM8",Gene
GO:0051083,GO:0051083,"'de novo' cotranslational protein folding",Biological Process
GO:0060482,GO:0060482,"lobar bronchus development",Biological Process
102725144,102725144,"LOC102725144",Gene
GO:0008278,GO:0008278,"cohesin complex",Cellular Component
GO:0030151,GO:0030151,"molybdenum ion binding",Molecular Function
140733,140733,"MACROD2",Gene
1802,1802,"DPH2",Gene
7267,7267,"TTC3",Gene
GO:0080122,GO:0080122,"AMP transmembrane transporter activity",Molecular Function
GO:0006011,GO:0006011,"UDP-glucose metabolic process",Biological Process
GO:0060306,GO:0060306,"regulation of membrane repolarization",Biological Process
N0000175084,N0000175084,"Gonadotropin Releasing Hormone Receptor Antagonists",Pharmacologic Class
GO:0007214,GO:0007214,"gamma-aminobutyric acid signaling pathway",Biological Process
C0086543,C0086543,"Cataract",Side Effect
10379,10379,"IRF9",Gene
N0000175968,N0000175968,"Thrombopoietin Receptor Agonists",Pharmacologic Class
388125,388125,"C2CD4B",Gene
GO:1903487,GO:1903487,"regulation of lactation",Biological Process
GO:0050662,GO:0050662,"coenzyme binding",Molecular Function
345222,345222,"MSANTD1",Gene
C0035400,C0035400,"Reye's syndrome",Side Effect
63973,63973,"NEUROG2",Gene
GO:2000741,GO:2000741,"positive regulation of mesenchymal stem cell differentiation",Biological Process
414318,414318,"C9orf106",Gene
GO:0051683,GO:0051683,"establishment of Golgi localization",Biological Process
GO:0042105,GO:0042105,"alpha-beta T cell receptor complex",Cellular Component
DB00297,DB00297,"Bupivacaine",Compound
GO:0007525,GO:0007525,"somatic muscle development",Biological Process
GO:0003180,GO:0003180,"aortic valve morphogenesis",Biological Process
GO:1903279,GO:1903279,"regulation of calcium:sodium antiporter activity",Biological Process
GO:0030111,GO:0030111,"regulation of Wnt signaling pathway",Biological Process
GO:1904808,GO:1904808,"positive regulation of protein oxidation",Biological Process
GO:0090537,GO:0090537,"CERF complex",Cellular Component
102724023,102724023,"LOC102724023",Gene
GO:0034497,GO:0034497,"protein localization to pre-autophagosomal structure",Biological Process
79065,79065,"ATG9A",Gene
100996758,100996758,"CH17-360D5.1",Gene
51299,51299,"NRN1",Gene
GO:0033539,GO:0033539,"fatty acid beta-oxidation using acyl-CoA dehydrogenase",Biological Process
8404,8404,"SPARCL1",Gene
673,673,"BRAF",Gene
GO:2000819,GO:2000819,"regulation of nucleotide-excision repair",Biological Process
C0856984,C0856984,"Hyperexcitation",Side Effect
C0012359,C0012359,"Distention",Side Effect
388561,388561,"ZNF761",Gene
DB01087,DB01087,"Primaquine",Compound
83546,83546,"RTBDN",Gene
79895,79895,"ATP8B4",Gene
GO:0032466,GO:0032466,"negative regulation of cytokinesis",Biological Process
GO:0016321,GO:0016321,"female meiosis chromosome segregation",Biological Process
GO:0022410,GO:0022410,"circadian sleep/wake cycle process",Biological Process
GO:1990316,GO:1990316,"ATG1/ULK1 kinase complex",Cellular Component
389860,389860,"PAGE2B",Gene
374286,374286,"CDRT1",Gene
GO:0090128,GO:0090128,"regulation of synapse maturation",Biological Process
GO:0002279,GO:0002279,"mast cell activation involved in immune response",Biological Process
442444,442444,"FAM47C",Gene
26019,26019,"UPF2",Gene
6786,6786,"STIM1",Gene
GO:0055082,GO:0055082,"cellular chemical homeostasis",Biological Process
GO:0070668,GO:0070668,"positive regulation of mast cell proliferation",Biological Process
51751,51751,"HIGD1B",Gene
GO:0045104,GO:0045104,"intermediate filament cytoskeleton organization",Biological Process
GO:0008252,GO:0008252,"nucleotidase activity",Molecular Function
GO:2001184,GO:2001184,"positive regulation of interleukin-12 secretion",Biological Process
GO:0014020,GO:0014020,"primary neural tube formation",Biological Process
C0013415,C0013415,"Dysthymic disorder",Side Effect
221656,221656,"KDM1B",Gene
26873,26873,"OPLAH",Gene
11267,11267,"SNF8",Gene
DB00898,DB00898,"Ethanol",Compound
100528021,100528021,"ST20-MTHFS",Gene
DB00398,DB00398,"Sorafenib",Compound
GO:0019870,GO:0019870,"potassium channel inhibitor activity",Molecular Function
GO:0019369,GO:0019369,"arachidonic acid metabolic process",Biological Process
PC7_6061,PC7_6061,"Organic cation/anion/zwitterion transport",Pathway
105376008,105376008,"LOC105376008",Gene
GO:0001781,GO:0001781,"neutrophil apoptotic process",Biological Process
GO:0072203,GO:0072203,"cell proliferation involved in metanephros development",Biological Process
344561,344561,"GPR148",Gene
4835,4835,"NQO2",Gene
GO:0007354,GO:0007354,"zygotic determination of anterior/posterior axis, embryo",Biological Process
105371253,105371253,"LOC105371253",Gene
GO:0008898,GO:0008898,"S-adenosylmethionine-homocysteine S-methyltransferase activity",Molecular Function
101927764,101927764,"LOC101927764",Gene
GO:0006573,GO:0006573,"valine metabolic process",Biological Process
57419,57419,"SLC24A3",Gene
26471,26471,"NUPR1",Gene
22844,22844,"FRMPD1",Gene
146057,146057,"TTBK2",Gene
PC7_4940,PC7_4940,"LPA receptor mediated events",Pathway
GO:0060384,GO:0060384,"innervation",Biological Process
102724229,102724229,"LOC102724229",Gene
9324,9324,"HMGN3",Gene
1593,1593,"CYP27A1",Gene
C0020604,C0020604,"Hypochondriasis",Side Effect
C0151824,C0151824,"Biliary colic",Side Effect
GO:0031987,GO:0031987,"locomotion involved in locomotory behavior",Biological Process
101929087,101929087,"LOC101929087",Gene
55083,55083,"KIF26B",Gene
GO:0002085,GO:0002085,"inhibition of neuroepithelial cell differentiation",Biological Process
3996,3996,"LLGL1",Gene
GO:1902493,GO:1902493,"acetyltransferase complex",Cellular Component
C0151790,C0151790,"Nasal septum disorder",Side Effect
GO:0071680,GO:0071680,"response to indole-3-methanol",Biological Process
GO:0005543,GO:0005543,"phospholipid binding",Molecular Function
GO:0097136,GO:0097136,"Bcl-2 family protein complex",Cellular Component
GO:0043060,GO:0043060,"meiotic metaphase I plate congression",Biological Process
GO:0003149,GO:0003149,"membranous septum morphogenesis",Biological Process
C0151622,C0151622,"Endometrial disorder",Side Effect
5287,5287,"PIK3C2B",Gene
GO:0097642,GO:0097642,"calcitonin family receptor activity",Molecular Function
C0700078,C0700078,"Tendon reflex decreased",Side Effect
GO:0002666,GO:0002666,"positive regulation of T cell tolerance induction",Biological Process
GO:0030309,GO:0030309,"poly-N-acetyllactosamine metabolic process",Biological Process
7706,7706,"TRIM25",Gene
D002385,D002385,"Cataplexy",Symptom
GO:2001150,GO:2001150,"positive regulation of dipeptide transmembrane transport",Biological Process
GO:2000345,GO:2000345,"regulation of hepatocyte proliferation",Biological Process
60386,60386,"SLC25A19",Gene
GO:0097449,GO:0097449,"astrocyte projection",Cellular Component
140832,140832,"WFDC10A",Gene
2045,2045,"EPHA7",Gene
100129543,100129543,"ZNF730",Gene
UBERON:0002453,UBERON:0002453,"ethmoid sinus",Anatomy
GO:0070213,GO:0070213,"protein auto-ADP-ribosylation",Biological Process
UBERON:0001707,UBERON:0001707,"nasal cavity",Anatomy
GO:0003323,GO:0003323,"type B pancreatic cell development",Biological Process
158833,158833,"AWAT1",Gene
131408,131408,"FAM131A",Gene
N0000007606,N0000007606,"Quinolones",Pharmacologic Class
728888,728888,"NPIPB11",Gene
53826,53826,"FXYD6",Gene
10622,10622,"POLR3G",Gene
2763,2763,"GMFA",Gene
257152,257152,"LOC257152",Gene
GO:0072697,GO:0072697,"protein localization to cell cortex",Biological Process
C0392106,C0392106,"Hepatic artery thrombosis",Side Effect
GO:0022417,GO:0022417,"protein maturation by protein folding",Biological Process
C0856171,C0856171,"Coronary artery disease aggravated",Side Effect
C0011603,C0011603,"Dermatitis",Side Effect
GO:0035566,GO:0035566,"regulation of metanephros size",Biological Process
GO:0043512,GO:0043512,"inhibin A complex",Cellular Component
GO:0001782,GO:0001782,"B cell homeostasis",Biological Process
23732,23732,"FRRS1L",Gene
643936,643936,"LOC643936",Gene
GO:0036015,GO:0036015,"response to interleukin-3",Biological Process
GO:0050543,GO:0050543,"icosatetraenoic acid binding",Molecular Function
9553,9553,"MRPL33",Gene
10212,10212,"DDX39A",Gene
PC7_1560,PC7_1560,"Acyl chain remodelling of PG",Pathway
GO:0009267,GO:0009267,"cellular response to starvation",Biological Process
79180,79180,"EFHD2",Gene
GO:0051033,GO:0051033,"RNA transmembrane transporter activity",Molecular Function
C0034074,C0034074,"Pulmonary infarction",Side Effect
8543,8543,"LMO4",Gene
788,788,"SLC25A20",Gene
C0036982,C0036982,"Shock haemorrhagic",Side Effect
GO:1990637,GO:1990637,"response to prolactin",Biological Process
3215,3215,"HOXB5",Gene
GO:0044346,GO:0044346,"fibroblast apoptotic process",Biological Process
C1142068,C1142068,"Arcus lipoides",Side Effect
GO:0030427,GO:0030427,"site of polarized growth",Cellular Component
GO:0045620,GO:0045620,"negative regulation of lymphocyte differentiation",Biological Process
83661,83661,"MS4A8",Gene
GO:0003190,GO:0003190,"atrioventricular valve formation",Biological Process
C0235874,C0235874,"Condition aggravated",Side Effect
C0221271,C0221271,"Elastosis perforans",Side Effect
GO:0036396,GO:0036396,"MIS complex",Cellular Component
GO:0048105,GO:0048105,"establishment of body hair planar orientation",Biological Process
C0027092,C0027092,"Myopia",Side Effect
GO:1903762,GO:1903762,"positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization",Biological Process
C0026858,C0026858,"Musculoskeletal pain",Side Effect
GO:0032809,GO:0032809,"neuronal cell body membrane",Cellular Component
GO:0019320,GO:0019320,"hexose catabolic process",Biological Process
GO:0042520,GO:0042520,"positive regulation of tyrosine phosphorylation of Stat4 protein",Biological Process
9627,9627,"SNCAIP",Gene
7029,7029,"TFDP2",Gene
GO:0060897,GO:0060897,"neural plate regionalization",Biological Process
100130463,100130463,"LOC100130463",Gene
GO:0061091,GO:0061091,"regulation of phospholipid translocation",Biological Process
79616,79616,"CCNJL",Gene
C0853954,C0853954,"Corneal calcification",Side Effect
GO:0045682,GO:0045682,"regulation of epidermis development",Biological Process
N0000009282,N0000009282,"Increased Dopamine Activity",Pharmacologic Class
GO:0004991,GO:0004991,"parathyroid hormone receptor activity",Molecular Function
100142659,100142659,"CTAGE8",Gene
GO:0008079,GO:0008079,"translation termination factor activity",Molecular Function
C1536052,C1536052,"Oral mucosal exfoliation",Side Effect
2086,2086,"ERV3-1",Gene
PC7_4767,PC7_4767,"Interactions of Tat with host cellular proteins",Pathway
GO:0045196,GO:0045196,"establishment or maintenance of neuroblast polarity",Biological Process
GO:0010821,GO:0010821,"regulation of mitochondrion organization",Biological Process
GO:0034596,GO:0034596,"phosphatidylinositol phosphate 4-phosphatase activity",Molecular Function
GO:0016559,GO:0016559,"peroxisome fission",Biological Process
84959,84959,"UBASH3B",Gene
57662,57662,"CAMSAP3",Gene
GO:0015018,GO:0015018,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity",Molecular Function
285095,285095,"LOC285095",Gene
GO:0045787,GO:0045787,"positive regulation of cell cycle",Biological Process
C0151744,C0151744,"Myocardial ischaemia",Side Effect
643155,643155,"SMIM15",Gene
GO:0051155,GO:0051155,"positive regulation of striated muscle cell differentiation",Biological Process
541466,541466,"CT45A1",Gene
DOID:263,DOID:263,"kidney cancer",Disease
GO:0003284,GO:0003284,"septum primum development",Biological Process
C0241379,C0241379,"Increased thirst",Side Effect
254428,254428,"SLC41A1",Gene
GO:2000641,GO:2000641,"regulation of early endosome to late endosome transport",Biological Process
GO:0031584,GO:0031584,"activation of phospholipase D activity",Biological Process
10285,10285,"SMNDC1",Gene
2554,2554,"GABRA1",Gene
GO:0004087,GO:0004087,"carbamoyl-phosphate synthase (ammonia) activity",Molecular Function
GO:0035095,GO:0035095,"behavioral response to nicotine",Biological Process
GO:0046549,GO:0046549,"retinal cone cell development",Biological Process
GO:0080130,GO:0080130,"L-phenylalanine:2-oxoglutarate aminotransferase activity",Molecular Function
PC7_2636,PC7_2636,"Cleavage of the damaged pyrimidine",Pathway
GO:0032558,GO:0032558,"adenyl deoxyribonucleotide binding",Molecular Function
85395,85395,"FAM207A",Gene
GO:0051006,GO:0051006,"positive regulation of lipoprotein lipase activity",Biological Process
GO:2000374,GO:2000374,"regulation of oxygen metabolic process",Biological Process
GO:0042744,GO:0042744,"hydrogen peroxide catabolic process",Biological Process
127066,127066,"OR14C36",Gene
GO:0072319,GO:0072319,"vesicle uncoating",Biological Process
GO:0032459,GO:0032459,"regulation of protein oligomerization",Biological Process
GO:0030205,GO:0030205,"dermatan sulfate metabolic process",Biological Process
9899,9899,"SV2B",Gene
6240,6240,"RRM1",Gene
C0241013,C0241013,"Serum ferritin increased",Side Effect
GO:0000012,GO:0000012,"single strand break repair",Biological Process
475,475,"ATOX1",Gene
GO:0032099,GO:0032099,"negative regulation of appetite",Biological Process
GO:0032470,GO:0032470,"positive regulation of endoplasmic reticulum calcium ion concentration",Biological Process
54069,54069,"MIS18A",Gene
GO:0016925,GO:0016925,"protein sumoylation",Biological Process
UBERON:0002228,UBERON:0002228,"rib",Anatomy
3006,3006,"HIST1H1C",Gene
105369280,105369280,"LOC105369280",Gene
GO:0035338,GO:0035338,"long-chain fatty-acyl-CoA biosynthetic process",Biological Process
83452,83452,"RAB33B",Gene
GO:0031209,GO:0031209,"SCAR complex",Cellular Component
64211,64211,"LHX5",Gene
29071,29071,"C1GALT1C1",Gene
GO:0090362,GO:0090362,"positive regulation of platelet-derived growth factor production",Biological Process
100144878,100144878,"LRRC53",Gene
GO:0016266,GO:0016266,"O-glycan processing",Biological Process
93594,93594,"TBC1D31",Gene
GO:0017017,GO:0017017,"MAP kinase tyrosine/serine/threonine phosphatase activity",Molecular Function
GO:0010388,GO:0010388,"cullin deneddylation",Biological Process
DB06594,DB06594,"Agomelatine",Compound
4161,4161,"MC5R",Gene
DOID:10941,DOID:10941,"intracranial aneurysm",Disease
C0553723,C0553723,"Squamous cell carcinoma of skin",Side Effect
338567,338567,"KCNK18",Gene
C0853891,C0853891,"Tumour flare",Side Effect
25797,25797,"QPCT",Gene
6692,6692,"SPINT1",Gene
GO:0070033,GO:0070033,"synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex",Cellular Component
79415,79415,"C17orf62",Gene
51545,51545,"ZNF581",Gene
8642,8642,"DCHS1",Gene
C0020579,C0020579,"Hypervitaminosis A",Side Effect
11173,11173,"ADAMTS7",Gene
3442,3442,"IFNA5",Gene
D014008,D014008,"Tinea Pedis",Symptom
GO:0030098,GO:0030098,"lymphocyte differentiation",Biological Process
GO:0048168,GO:0048168,"regulation of neuronal synaptic plasticity",Biological Process
64663,64663,"SPANXC",Gene
56940,56940,"DUSP22",Gene
GO:0046061,GO:0046061,"dATP catabolic process",Biological Process
102723422,102723422,"LOC102723422",Gene
51143,51143,"DYNC1LI1",Gene
GO:0002562,GO:0002562,"somatic diversification of immune receptors via germline recombination within a single locus",Biological Process
286451,286451,"YIPF6",Gene
4613,4613,"MYCN",Gene
84622,84622,"ZNF594",Gene
105373442,105373442,"LOC105373442",Gene
GO:0030509,GO:0030509,"BMP signaling pathway",Biological Process
GO:0050663,GO:0050663,"cytokine secretion",Biological Process
GO:0004385,GO:0004385,"guanylate kinase activity",Molecular Function
79755,79755,"ZNF750",Gene
9094,9094,"UNC119",Gene
1363,1363,"CPE",Gene
2842,2842,"GPR19",Gene
GO:0005782,GO:0005782,"peroxisomal matrix",Cellular Component
C0004998,C0004998,"Benign neoplasm of skin",Side Effect
WP2828_r79529,WP2828_r79529,"Bladder Cancer",Pathway
54861,54861,"SNRK",Gene
GO:0004722,GO:0004722,"protein serine/threonine phosphatase activity",Molecular Function
27095,27095,"TRAPPC3",Gene
GO:0006631,GO:0006631,"fatty acid metabolic process",Biological Process
29959,29959,"NRBP1",Gene
N0000181819,N0000181819,"Uncompetitive NMDA Receptor Antagonists",Pharmacologic Class
GO:0036216,GO:0036216,"cellular response to stem cell factor stimulus",Biological Process
100526694,100526694,"MSANTD3-TMEFF1",Gene
221458,221458,"KIF6",Gene
C1263855,C1263855,"Lumbar radiculopathy",Side Effect
59342,59342,"SCPEP1",Gene
55707,55707,"NECAP2",Gene
441168,441168,"FAM26F",Gene
GO:0002457,GO:0002457,"T cell antigen processing and presentation",Biological Process
GO:0033594,GO:0033594,"response to hydroxyisoflavone",Biological Process
5081,5081,"PAX7",Gene
GO:0072102,GO:0072102,"glomerulus morphogenesis",Biological Process
GO:0035809,GO:0035809,"regulation of urine volume",Biological Process
339487,339487,"ZBTB8OS",Gene
57761,57761,"TRIB3",Gene
GO:0001546,GO:0001546,"preantral ovarian follicle growth",Biological Process
30813,30813,"VSX1",Gene
23082,23082,"PPRC1",Gene
10743,10743,"RAI1",Gene
402778,402778,"IFITM10",Gene
1815,1815,"DRD4",Gene
C0235263,C0235263,"Conjunctival congestion",Side Effect
101929301,101929301,"LOC101929301",Gene
PC7_1858,PC7_1858,"Autodegradation of Cdh1 by Cdh1:APC/C",Pathway
UBERON:0001228,UBERON:0001228,"renal papilla",Anatomy
GO:0007091,GO:0007091,"metaphase/anaphase transition of mitotic cell cycle",Biological Process
C0392167,C0392167,"Drug effect prolonged",Side Effect
GO:0014744,GO:0014744,"positive regulation of muscle adaptation",Biological Process
81029,81029,"WNT5B",Gene
GO:0006097,GO:0006097,"glyoxylate cycle",Biological Process
GO:0042508,GO:0042508,"tyrosine phosphorylation of Stat1 protein",Biological Process
10384,10384,"BTN3A3",Gene
2669,2669,"GEM",Gene
C0000932,C0000932,"Traffic accident",Side Effect
63874,63874,"ABHD4",Gene
56159,56159,"TEX11",Gene
GO:0000287,GO:0000287,"magnesium ion binding",Molecular Function
C0042880,C0042880,"Vitamin K deficiency",Side Effect
GO:0042322,GO:0042322,"negative regulation of circadian sleep/wake cycle, REM sleep",Biological Process
5533,5533,"PPP3CC",Gene
C0025274,C0025274,"Menarche",Side Effect
GO:0060576,GO:0060576,"intestinal epithelial cell development",Biological Process
23534,23534,"TNPO3",Gene
DB00136,DB00136,"Calcitriol",Compound
8048,8048,"CSRP3",Gene
GO:0008653,GO:0008653,"lipopolysaccharide metabolic process",Biological Process
DB08984,DB08984,"Etofenamate",Compound
C0265101,C0265101,"Carotid artery occlusion",Side Effect
10014,10014,"HDAC5",Gene
100507527,100507527,"THEG5",Gene
GO:0070935,GO:0070935,"3'-UTR-mediated mRNA stabilization",Biological Process
79078,79078,"C1orf50",Gene
51208,51208,"CLDN18",Gene
GO:0014831,GO:0014831,"gastro-intestinal system smooth muscle contraction",Biological Process
GO:0010957,GO:0010957,"negative regulation of vitamin D biosynthetic process",Biological Process
8433,8433,"UTF1",Gene
590,590,"BCHE",Gene
GO:0030118,GO:0030118,"clathrin coat",Cellular Component
343641,343641,"TGM6",Gene
200726,200726,"LOC200726",Gene
3105,3105,"HLA-A",Gene
GO:0034287,GO:0034287,"detection of monosaccharide stimulus",Biological Process
79932,79932,"KIAA0319L",Gene
64326,64326,"RFWD2",Gene
GO:0072560,GO:0072560,"type B pancreatic cell maturation",Biological Process
C0231365,C0231365,"Urination impaired",Side Effect
440387,440387,"CTRB2",Gene
GO:0032237,GO:0032237,"activation of store-operated calcium channel activity",Biological Process
389761,389761,"SPATA31D4",Gene
GO:0039530,GO:0039530,"MDA-5 signaling pathway",Biological Process
GO:0061002,GO:0061002,"negative regulation of dendritic spine morphogenesis",Biological Process
GO:0001554,GO:0001554,"luteolysis",Biological Process
25928,25928,"SOSTDC1",Gene
GO:0015881,GO:0015881,"creatine transport",Biological Process
51660,51660,"MPC1",Gene
1026,1026,"CDKN1A",Gene
GO:0001843,GO:0001843,"neural tube closure",Biological Process
GO:0006983,GO:0006983,"ER overload response",Biological Process
DB00845,DB00845,"Clofazimine",Compound
GO:0034594,GO:0034594,"phosphatidylinositol trisphosphate phosphatase activity",Molecular Function
3557,3557,"IL1RN",Gene
C0858867,C0858867,"Reticulocytopenia",Side Effect
C0701836,C0701836,"Thermal burn",Side Effect
64794,64794,"DDX31",Gene
57047,57047,"PLSCR2",Gene
C0263355,C0263355,"Rash scarlatiniform",Side Effect
C0235004,C0235004,"Head pressure",Side Effect
GO:0097543,GO:0097543,"ciliary inversin compartment",Cellular Component
DOID:3277,DOID:3277,"thymus cancer",Disease
C1168134,C1168134,"Anti-thyroid antibody positive",Side Effect
56242,56242,"ZNF253",Gene
4744,4744,"NEFH",Gene
100128274,100128274,"LOC100128274",Gene
GO:0021781,GO:0021781,"glial cell fate commitment",Biological Process
PC7_4038,PC7_4038,"GMCSF-mediated signaling events",Pathway
DOID:8893,DOID:8893,"psoriasis",Disease
UBERON:0001911,UBERON:0001911,"mammary gland",Anatomy
C0685707,C0685707,"Muscular ventricular septal defect",Side Effect
GO:0016918,GO:0016918,"retinal binding",Molecular Function
GO:0044232,GO:0044232,"organelle membrane contact site",Cellular Component
GO:0052696,GO:0052696,"flavonoid glucuronidation",Biological Process
C0151888,C0151888,"Hyporeflexia",Side Effect
148156,148156,"ZNF558",Gene
1478,1478,"CSTF2",Gene
GO:0050135,GO:0050135,"NAD(P)+ nucleosidase activity",Molecular Function
100129128,100129128,"KHDC1L",Gene
UBERON:0001679,UBERON:0001679,"ethmoid bone",Anatomy
55088,55088,"CCDC186",Gene
GO:0097477,GO:0097477,"lateral motor column neuron migration",Biological Process
GO:0043183,GO:0043183,"vascular endothelial growth factor receptor 1 binding",Molecular Function
4025,4025,"LPO",Gene
100131190,100131190,"LOC100131190",Gene
DB01009,DB01009,"Ketoprofen",Compound
80820,80820,"EEPD1",Gene
GO:0034502,GO:0034502,"protein localization to chromosome",Biological Process
C0267821,C0267821,"Hepatic congestion",Side Effect
2332,2332,"FMR1",Gene
6602,6602,"SMARCD1",Gene
C0003813,C0003813,"Sinus arrhythmia",Side Effect
5196,5196,"PF4",Gene
GO:0010921,GO:0010921,"regulation of phosphatase activity",Biological Process
105371193,105371193,"LOC105371193",Gene
85301,85301,"COL27A1",Gene
GO:0071731,GO:0071731,"response to nitric oxide",Biological Process
57876,57876,"MUC3B",Gene
GO:0004912,GO:0004912,"interleukin-3 receptor activity",Molecular Function
C3665418,C3665418,"Labile hypertension",Side Effect
23197,23197,"FAF2",Gene
5641,5641,"LGMN",Gene
400935,400935,"IL17REL",Gene
GO:0042773,GO:0042773,"ATP synthesis coupled electron transport",Biological Process
PC7_4104,PC7_4104,"Gap junction trafficking and regulation",Pathway
9677,9677,"PPIP5K1",Gene
1946,1946,"EFNA5",Gene
C0022581,C0022581,"Acquired keratoderma",Side Effect
381,381,"ARF5",Gene
DB00978,DB00978,"Lomefloxacin",Compound
C0030848,C0030848,"Peyronie's disease",Side Effect
GO:0060839,GO:0060839,"endothelial cell fate commitment",Biological Process
N0000007151,N0000007151,"Folic Acid",Pharmacologic Class
GO:0071679,GO:0071679,"commissural neuron axon guidance",Biological Process
GO:0003128,GO:0003128,"heart field specification",Biological Process
10523,10523,"CHERP",Gene
2768,2768,"GNA12",Gene
100507703,100507703,"LOC100507703",Gene
C0038833,C0038833,"Superior vena cava syndrome",Side Effect
GO:0032000,GO:0032000,"positive regulation of fatty acid beta-oxidation",Biological Process
GO:0072656,GO:0072656,"maintenance of protein location in mitochondrion",Biological Process
PC7_5890,PC7_5890,"Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell",Pathway
128989,128989,"TANGO2",Gene
GO:0016900,GO:0016900,"oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor",Molecular Function
GO:0032930,GO:0032930,"positive regulation of superoxide anion generation",Biological Process
C0034091,C0034091,"Pulmonary veno-occlusive disease",Side Effect
GO:0033872,GO:0033872,"[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity",Molecular Function
23633,23633,"KPNA6",Gene
PC7_1672,PC7_1672,"Antigen processing: Ubiquitination & Proteasome degradation",Pathway
8187,8187,"ZNF239",Gene
3294,3294,"HSD17B2",Gene
643853,643853,"TMPPE",Gene
GO:0051612,GO:0051612,"negative regulation of serotonin uptake",Biological Process
84076,84076,"TKTL2",Gene
10113,10113,"PREB",Gene
6494,6494,"SIPA1",Gene
253152,253152,"EPHX4",Gene
GO:0060028,GO:0060028,"convergent extension involved in axis elongation",Biological Process
8548,8548,"BLZF1",Gene
817,817,"CAMK2D",Gene
25927,25927,"CNRIP1",Gene
